workload,batch_size,batch_index,block_distribution,zipf_alpha,n,r_size,r_prime_size,n_r,n_r_prime,deleted_count,seed,incremental_total_time,static_update_time,static_check_time,static_total_time,speedup,touched_block_entries,touched_block_count,active_block_count,mean_deleted_block_size,median_deleted_block_size,p95_deleted_block_size,p99_deleted_block_size,max_deleted_block_size,primitive_update_count,result_match,inc_is_repair,static_is_repair,code_version
swap,1000,20,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.010262700030580163,0.001327000034507364,2.169804600009229,2.1711316000437364,211.55559390553478,10490,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,21,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.011232400021981448,0.00137339998036623,2.241519600036554,2.2428930000169203,199.6806555702833,15762,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,22,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.018040299997664988,0.0013255999656394124,2.0967453000484966,2.098070900014136,116.2991136669399,34360,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,23,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.009526500012725592,0.0014114999794401228,2.242459700035397,2.243871200014837,235.5399356550099,9438,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,24,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.010399000020697713,0.0015072000096552074,2.21856949996436,2.2200766999740154,213.4894408650132,10572,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,25,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.012919900007545948,0.0013528999988920987,2.1611063000163995,2.1624592000152916,167.37429846610993,16346,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,26,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.01292389997979626,0.0013279999839141965,1.998273800010793,1.999601799994707,154.7212376388439,18714,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,27,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.011695099994540215,0.0013799999724142253,2.229895399999805,2.231275399972219,190.78720156423427,14590,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,28,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.010473100002855062,0.001268399995751679,1.9533511999761686,1.9546195999719203,186.63238195367876,12098,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,29,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.017795000050682575,0.0014370999997481704,2.3450545000378042,2.3464916000375524,131.86241041609586,32064,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,30,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.01206169999204576,0.001352399995084852,1.9080037000239827,1.9093561000190675,158.2990872993207,15846,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,31,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.019590499985497445,0.001694900041911751,2.2677588999504223,2.269453799992334,115.8446084414577,28744,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,32,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.010004199983086437,0.001333200023509562,2.03001280000899,2.0313460000324994,203.04931963243305,10578,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,33,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.01586769998539239,0.0014598999987356365,2.2551048999885097,2.2565647999872454,142.21120906398602,28060,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,34,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.015111899992916733,0.001319000031799078,2.0584165999898687,2.059735600021668,136.2989168130486,22432,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,35,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.023947499983478338,0.0013575000339187682,2.230706399946939,2.232063899980858,93.20655189563776,50060,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,36,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.029023399983998388,0.0014885999844409525,2.1375848000170663,2.1390734000015073,73.70168213168867,58060,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,37,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.010551000013947487,0.0014832000015303493,2.1963947999756783,2.1978779999772087,208.30992295249823,10444,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,38,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.025358199956826866,0.001548800035379827,2.0342197999707423,2.035768600006122,80.28048534486211,59650,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,39,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.009697199973743409,0.0013013000134378672,2.2291862999554724,2.23048759996891,230.0135715472799,10032,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,40,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.011595500051043928,0.0013463999493978918,2.0318747000419535,2.0332210999913514,175.34570230184278,14338,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,41,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.012562299962155521,0.0013321000151336193,2.2471110000042245,2.248443100019358,178.98339530124989,15928,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,42,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.016204899991862476,0.001458899991121143,1.9413157000089996,1.9427746000001207,119.88809563624045,28064,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,43,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.01273740001488477,0.001392900012433529,2.346950699982699,2.3483435999951325,184.3660085457697,17930,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,44,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.010068500007037073,0.0013485000235959888,1.9798939000465907,1.9812424000701867,196.77632206241816,9964,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,45,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.01120400003856048,0.0013698999537155032,2.322140700009186,2.3235105999629013,207.3822377692023,15366,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,46,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.014145700028166175,0.0013666999875567853,2.008787399972789,2.0101540999603458,142.1035435473559,22506,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,47,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.018789800000377,0.0014153000083751976,2.1797942999983206,2.181209600006696,116.08476939418897,32110,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,48,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.013606900000013411,0.0015490000369027257,2.131663399981335,2.1332124000182375,156.7743130335444,18180,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,49,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.01881189999403432,0.0014854000182822347,2.186683700012509,2.188169100030791,116.31834640438812,32696,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,50,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.009482600027695298,0.00123559997882694,2.000301899970509,2.001537499949336,211.07475735595276,10144,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,51,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.010690200026147068,0.0014179999707266688,2.226053900027182,2.2274718999979086,208.36578310506394,13070,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,52,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.012415899953339249,0.0013972999877296388,2.038147500017658,2.0395448000053875,164.2687849990973,18364,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,53,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.026611500012222677,0.0014331999700516462,2.245110400021076,2.246543599991128,84.42002889575143,57562,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,54,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.01635530003113672,0.001393799961078912,1.9644974000402726,1.9658912000013515,120.19903005501261,29358,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,55,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.011027299973648041,0.0013193999766372144,2.2890562000102364,2.2903755999868736,207.7004892820716,12226,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,56,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.017596299992874265,0.0013634000206366181,2.0806488000089303,2.082012200029567,118.32102208263619,34614,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,57,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.011251599993556738,0.0012963000335730612,2.378901699965354,2.380197999998927,211.5430695511709,14516,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,58,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.010224900033790618,0.0012812000350095332,2.001051799976267,2.0023330000112765,195.82910281705347,11116,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,59,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.014397700026165694,0.0014285000506788492,2.282390900014434,2.283819400065113,158.6239049233286,19384,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,60,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.015512800018768758,0.0015344999847002327,1.9944666000083089,1.9960010999930091,128.66800948752453,23750,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,61,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.01173570001265034,0.0013608000008389354,2.181704999995418,2.183065799996257,186.01922319444517,15280,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,62,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.0106736000161618,0.0013729999773204327,1.9477376000140794,1.9491105999913998,182.61042169840417,10490,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,63,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.009405500022694468,0.0013237999519333243,2.1732534000184387,2.174577199970372,231.20272125068834,9766,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,64,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.013378999952692538,0.0013028000248596072,1.9460029999609105,1.9473057999857701,145.54942872197805,21142,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,65,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.02255900000454858,0.0014240999589674175,2.2068539000465535,2.208278000005521,97.88900215258943,47284,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,66,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.01827120000962168,0.0013580999802798033,1.9522740000393242,1.953632100019604,106.92412643892105,31784,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,67,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.01871099998243153,0.0014391000149771571,2.372584700002335,2.374023800017312,126.87851008745515,32606,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,68,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.011283200001344085,0.0014134999946691096,2.0711690000025555,2.0725824999972247,183.68747338967077,10500,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,69,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.009659299976192415,0.001413599995430559,2.2974995999829844,2.298913199978415,237.99997987893738,9252,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,70,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.012358399981167167,0.0016410999814979732,1.9945416999980807,1.9961827999795787,161.5243723314944,18488,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,71,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.009575300035066903,0.0013474999577738345,2.2556144000263885,2.2569618999841623,235.7066506238614,8958,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,72,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.011636800016276538,0.001428099989425391,1.9898417000076734,1.9912697999970987,171.11833126047406,15286,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,73,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.01192990003619343,0.0014192999806255102,2.158255999966059,2.1596752999466844,181.03046072427858,14916,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,74,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.015735699969809502,0.0014007000136189163,1.9898189000086859,1.9912196000223048,126.54153319157436,20774,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,75,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.015848000010009855,0.0014043999835848808,2.2364193000248633,2.237823700008448,141.20543277353624,26744,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,76,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.012682000000495464,0.001388200034853071,2.011220099986531,2.012608300021384,158.69802081239195,17962,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,77,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.01107960002264008,0.0013356999843381345,2.2423276000190526,2.2436633000033908,202.50399792579915,14838,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,78,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.009438699984457344,0.0013490999699570239,2.0171859000111,2.018534999981057,213.85731120863758,9100,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,79,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.0192254000576213,0.0014810000429861248,2.2826674999669194,2.2841485000099055,118.80889308747712,36820,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,80,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.01662479998776689,0.0013417000300250947,2.172931500012055,2.17427320004208,130.78492382717303,31178,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,81,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.013109899999108166,0.0013761000009253621,2.2577408999786712,2.2591169999795966,172.32145173748685,18790,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,82,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.012349600030574948,0.0014577999827452004,1.9649678000132553,1.9664255999960005,159.22990178852388,17728,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,83,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.010646399983670563,0.0013513999874703586,2.2893131999881007,2.290664599975571,215.15860793216393,12410,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,84,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.013150299957487732,0.0013815000420436263,1.9347104000044055,1.9360919000464492,147.22796486053122,21056,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,85,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.010472499998286366,0.001327900041360408,2.3658868999918923,2.3672148000332527,226.0410408613611,12456,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,86,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.01829480001470074,0.0013303000014275312,1.9807187999831513,1.9820490999845788,108.33947888973414,33516,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,87,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.02455030003329739,0.0014745999942533672,2.1970986999804154,2.1985732999746688,89.5538261036631,47522,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,88,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.014011999999638647,0.0013919000048190355,1.9386037000222132,1.9399956000270322,138.45244077055827,20580,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,89,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.01143210002919659,0.0012925000046379864,2.2152907999698073,2.2165832999744453,193.89117435234857,14716,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,90,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.011872400005813688,0.0019037000020034611,1.976456300006248,1.9783600000082515,166.63522110436696,12896,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,91,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.012696499994490296,0.0013102000229991972,2.202206899994053,2.203517100017052,173.5531131393123,18908,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,92,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.029784199956338853,0.0016072000144049525,2.022882200020831,2.024489400035236,67.97192481258413,65656,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
swap,1000,93,zipf_1.2,1.2,1100000,1100000,1000000,1100000,1000000,100000,3,0.009731500002089888,0.0013942000223323703,2.2013520000036806,2.202746200026013,226.35217587761005,8426,2000,10000,10.0,2.0,12.0,75.01000000000022,18754,2000,True,True,True,3b86002
